price,room_type,number_of_reviews,reviews_per_month,city
136,Private room,0,,Melbourne
100,Entire home/apt,52,2.07,Melbourne
60,Private room,50,2.62,Melbourne
133,Entire home/apt,25,0.99,Melbourne
150,Entire home/apt,5,0.21,Melbourne
180,Private room,15,0.67,Melbourne
79,Private room,3,0.17,Melbourne
84,Entire home/apt,11,0.45,Melbourne
168,Entire home/apt,215,8.53,Melbourne
100,Entire home/apt,77,3.07,Melbourne
109,Entire home/apt,40,1.6,Melbourne
289,Entire home/apt,60,2.47,Melbourne
170,Entire home/apt,0,,Melbourne
251,Entire home/apt,8,0.34,Melbourne
109,Private room,161,6.19,Melbourne
55,Private room,1,0.2,Melbourne
138,Entire home/apt,98,5.31,Melbourne
199,Entire home/apt,15,0.61,Melbourne
140,Entire home/apt,42,1.66,Melbourne
93,Entire home/apt,69,2.84,Melbourne
251,Entire home/apt,13,0.5,Melbourne
120,Entire home/apt,96,3.75,Melbourne
60,Private room,7,2.96,Melbourne
155,Entire home/apt,20,0.87,Melbourne
155,Entire home/apt,42,1.66,Melbourne
109,Entire home/apt,1,0.73,Melbourne
295,Entire home/apt,1,0.11,Melbourne
55,Private room,5,1.83,Melbourne
174,Entire home/apt,20,0.79,Melbourne
69,Entire home/apt,6,0.23,Melbourne
1881,Entire home/apt,0,,Melbourne
1139,Entire home/apt,0,,Melbourne
199,Entire home/apt,67,2.74,Melbourne
100,Entire home/apt,17,0.66,Melbourne
100,Entire home/apt,37,1.42,Melbourne
148,Entire home/apt,44,1.75,Melbourne
101,Entire home/apt,57,2.2,Melbourne
251,Entire home/apt,35,2.03,Melbourne
143,Entire home/apt,3,0.12,Melbourne
251,Entire home/apt,6,0.25,Melbourne
100,Entire home/apt,109,4.24,Melbourne
25,Shared room,46,1.79,Melbourne
150,Entire home/apt,2,0.08,Melbourne
140,Entire home/apt,11,0.44,Melbourne
305,Entire home/apt,0,,Melbourne
249,Entire home/apt,5,0.21,Melbourne
50,Entire home/apt,2,0.08,Melbourne
55,Private room,15,0.59,Melbourne
138,Entire home/apt,33,1.34,Melbourne
91,Private room,7,0.31,Melbourne
68,Entire home/apt,30,1.97,Melbourne
299,Entire home/apt,11,0.44,Melbourne
144,Entire home/apt,2,0.08,Melbourne
120,Entire home/apt,18,0.78,Melbourne
115,Entire home/apt,5,0.2,Melbourne
60,Entire home/apt,1,0.04,Melbourne
140,Entire home/apt,46,1.95,Melbourne
66,Private room,17,0.72,Melbourne
161,Entire home/apt,133,5.18,Melbourne
120,Entire home/apt,1,0.08,Melbourne
50,Private room,2,0.14,Melbourne
119,Entire home/apt,66,2.56,Melbourne
40,Private room,2,0.1,Melbourne
50,Private room,52,2.06,Melbourne
161,Entire home/apt,2,0.09,Melbourne
105,Entire home/apt,5,0.21,Melbourne
79,Private room,24,0.93,Melbourne
130,Entire home/apt,22,1.06,Melbourne
78,Private room,3,0.12,Melbourne
125,Entire home/apt,1,0.04,Melbourne
71,Entire home/apt,6,0.24,Melbourne
80,Entire home/apt,25,1.18,Melbourne
109,Entire home/apt,4,0.17,Melbourne
50,Private room,6,0.24,Melbourne
150,Entire home/apt,12,0.5,Melbourne
71,Private room,3,0.12,Melbourne
169,Entire home/apt,51,1.99,Melbourne
186,Entire home/apt,8,0.32,Melbourne
100,Entire home/apt,91,3.62,Melbourne
180,Entire home/apt,45,2.12,Melbourne
35,Private room,19,0.75,Melbourne
72,Private room,12,0.47,Melbourne
120,Entire home/apt,14,0.55,Melbourne
80,Private room,0,,Melbourne
174,Entire home/apt,155,6.56,Melbourne
195,Entire home/apt,1,0.11,Melbourne
230,Entire home/apt,48,1.95,Melbourne
180,Entire home/apt,1,0.16,Melbourne
280,Entire home/apt,42,1.67,Melbourne
419,Entire home/apt,33,1.35,Melbourne
120,Entire home/apt,55,2.24,Melbourne
112,Entire home/apt,12,0.49,Melbourne
130,Entire home/apt,5,0.4,Melbourne
84,Entire home/apt,0,,Melbourne
155,Entire home/apt,10,0.4,Melbourne
80,Entire home/apt,6,0.23,Melbourne
181,Entire home/apt,12,0.53,Melbourne
119,Private room,14,0.61,Melbourne
90,Private room,10,0.44,Melbourne
80,Private room,23,0.94,Melbourne
100,Private room,35,1.41,Melbourne
71,Entire home/apt,0,,Melbourne
375,Entire home/apt,27,1.07,Melbourne
43,Private room,25,1.02,Melbourne
84,Private room,1,0.05,Melbourne
90,Private room,6,0.42,Melbourne
90,Entire home/apt,13,0.57,Melbourne
40,Private room,2,0.37,Melbourne
84,Private room,53,2.14,Melbourne
220,Entire home/apt,6,0.25,Melbourne
120,Entire home/apt,42,1.66,Melbourne
90,Entire home/apt,1,0.04,Melbourne
140,Entire home/apt,76,3.06,Melbourne
48,Private room,10,0.46,Melbourne
120,Private room,12,0.48,Melbourne
96,Entire home/apt,3,0.12,Melbourne
180,Entire home/apt,3,0.12,Melbourne
109,Entire home/apt,160,6.49,Melbourne
78,Private room,108,4.78,Melbourne
109,Entire home/apt,75,3.13,Melbourne
53,Private room,32,1.27,Melbourne
48,Private room,32,1.25,Melbourne
75,Private room,52,2.05,Melbourne
109,Entire home/apt,10,0.42,Melbourne
40,Private room,0,,Melbourne
51,Private room,31,1.31,Melbourne
80,Private room,8,0.32,Melbourne
55,Private room,67,2.64,Melbourne
71,Private room,0,,Melbourne
138,Entire home/apt,82,3.45,Melbourne
199,Entire home/apt,82,3.35,Melbourne
129,Private room,5,0.21,Melbourne
155,Entire home/apt,24,1.01,Melbourne
120,Entire home/apt,6,0.53,Melbourne
174,Entire home/apt,84,3.37,Melbourne
50,Entire home/apt,1,0.04,Melbourne
269,Entire home/apt,154,6.01,Melbourne
119,Entire home/apt,101,3.97,Melbourne
90,Private room,1,0.04,Melbourne
55,Private room,0,,Melbourne
36,Shared room,0,,Melbourne
90,Private room,8,0.33,Melbourne
118,Entire home/apt,8,0.66,Melbourne
37,Private room,15,1.26,Melbourne
295,Entire home/apt,24,0.98,Melbourne
60,Private room,6,0.23,Melbourne
450,Entire home/apt,3,0.14,Melbourne
119,Entire home/apt,47,1.92,Melbourne
120,Private room,5,0.2,Melbourne
251,Entire home/apt,21,0.87,Melbourne
37,Private room,1,0.04,Melbourne
50,Private room,69,2.74,Melbourne
79,Private room,9,0.84,Melbourne
239,Entire home/apt,65,2.58,Melbourne
140,Entire home/apt,1,0.04,Melbourne
127,Entire home/apt,1,0.09,Melbourne
80,Private room,80,3.35,Melbourne
271,Entire home/apt,6,0.25,Melbourne
289,Entire home/apt,1,0.08,Melbourne
125,Entire home/apt,78,3.12,Melbourne
65,Private room,13,3.75,Melbourne
65,Private room,154,6.45,Melbourne
280,Entire home/apt,53,2.72,Melbourne
368,Entire home/apt,38,1.91,Melbourne
165,Entire home/apt,36,1.42,Melbourne
40,Private room,11,0.44,Melbourne
140,Entire home/apt,142,6.23,Melbourne
96,Entire home/apt,33,1.31,Melbourne
140,Entire home/apt,18,0.76,Melbourne
40,Private room,3,0.12,Melbourne
89,Entire home/apt,4,0.17,Melbourne
90,Entire home/apt,26,1.13,Melbourne
79,Entire home/apt,25,1.0,Melbourne
180,Entire home/apt,2,0.08,Melbourne
111,Entire home/apt,2,0.08,Melbourne
119,Entire home/apt,67,2.84,Melbourne
46,Private room,4,0.17,Melbourne
550,Entire home/apt,3,0.14,Melbourne
120,Entire home/apt,5,0.43,Melbourne
245,Entire home/apt,3,0.13,Melbourne
78,Private room,1,0.04,Melbourne
450,Entire home/apt,4,0.17,Melbourne
100,Entire home/apt,101,4.01,Melbourne
80,Private room,0,,Melbourne
48,Private room,36,1.47,Melbourne
50,Private room,27,1.07,Melbourne
42,Shared room,0,,Melbourne
161,Entire home/apt,29,1.14,Melbourne
120,Entire home/apt,69,2.92,Melbourne
50,Private room,3,0.12,Melbourne
65,Private room,60,2.38,Melbourne
500,Entire home/apt,3,0.17,Melbourne
800,Entire home/apt,5,0.22,Melbourne
114,Entire home/apt,137,5.42,Melbourne
89,Private room,20,0.8,Melbourne
161,Entire home/apt,11,0.45,Melbourne
100,Entire home/apt,26,1.03,Melbourne
100,Private room,0,,Melbourne
40,Private room,1,0.05,Melbourne
68,Private room,1,0.06,Melbourne
300,Entire home/apt,38,1.59,Melbourne
161,Entire home/apt,11,0.44,Melbourne
80,Entire home/apt,5,0.2,Melbourne
150,Entire home/apt,0,,Melbourne
65,Private room,54,2.15,Melbourne
168,Entire home/apt,155,6.16,Melbourne
150,Entire home/apt,105,4.19,Melbourne
96,Entire home/apt,89,3.56,Melbourne
150,Entire home/apt,2,0.08,Melbourne
48,Private room,0,,Melbourne
130,Entire home/apt,3,0.14,Melbourne
595,Entire home/apt,1,0.04,Melbourne
48,Private room,3,0.13,Melbourne
161,Entire home/apt,94,3.77,Melbourne
161,Entire home/apt,33,1.5,Melbourne
100,Private room,14,0.66,Melbourne
450,Private room,4,0.28,Melbourne
47,Private room,2,0.11,Melbourne
50,Private room,53,2.1,Melbourne
60,Private room,10,0.52,Melbourne
120,Entire home/apt,2,0.08,Melbourne
42,Private room,4,0.16,Melbourne
48,Private room,8,0.34,Melbourne
65,Private room,52,2.07,Melbourne
91,Entire home/apt,48,1.9,Melbourne
100,Entire home/apt,127,5.03,Melbourne
133,Private room,4,0.46,Melbourne
96,Private room,55,2.4,Melbourne
251,Entire home/apt,1,0.09,Melbourne
90,Entire home/apt,41,1.63,Melbourne
54,Private room,7,0.28,Melbourne
50,Private room,37,1.57,Melbourne
950,Entire home/apt,7,0.3,Melbourne
64,Private room,2,0.08,Melbourne
159,Entire home/apt,7,0.29,Melbourne
150,Entire home/apt,115,4.56,Melbourne
71,Private room,7,0.28,Melbourne
100,Entire home/apt,9,0.37,Melbourne
118,Entire home/apt,31,1.32,Melbourne
120,Entire home/apt,56,2.3,Melbourne
96,Entire home/apt,28,1.18,Melbourne
190,Entire home/apt,14,0.67,Melbourne
999,Entire home/apt,8,0.32,Melbourne
80,Private room,2,0.08,Melbourne
40,Private room,8,0.32,Melbourne
300,Entire home/apt,21,0.89,Melbourne
120,Entire home/apt,2,0.1,Melbourne
199,Entire home/apt,0,,Melbourne
180,Entire home/apt,94,4.15,Melbourne
73,Private room,7,0.28,Melbourne
335,Entire home/apt,6,0.29,Melbourne
125,Entire home/apt,40,1.69,Melbourne
129,Entire home/apt,80,3.21,Melbourne
165,Entire home/apt,10,0.95,Melbourne
109,Entire home/apt,59,2.36,Melbourne
850,Entire home/apt,1,0.06,Melbourne
180,Entire home/apt,12,0.51,Melbourne
65,Private room,28,1.13,Melbourne
169,Entire home/apt,65,2.67,Melbourne
100,Private room,44,1.92,Melbourne
140,Entire home/apt,37,1.98,Melbourne
123,Entire home/apt,72,3.07,Melbourne
180,Entire home/apt,49,2.12,Melbourne
300,Shared room,0,,Melbourne
89,Private room,13,0.52,Melbourne
75,Private room,0,,Melbourne
108,Private room,0,,Melbourne
550,Entire home/apt,49,2.63,Melbourne
280,Private room,0,,Melbourne
940,Entire home/apt,2,0.14,Melbourne
179,Entire home/apt,43,1.72,Melbourne
190,Entire home/apt,95,3.81,Melbourne
100,Entire home/apt,70,2.86,Melbourne
210,Entire home/apt,65,2.6,Melbourne
89,Private room,7,0.29,Melbourne
320,Entire home/apt,64,2.58,Melbourne
741,Entire home/apt,0,,Melbourne
140,Entire home/apt,20,0.86,Melbourne
219,Entire home/apt,0,,Melbourne
720,Entire home/apt,3,0.27,Melbourne
112,Entire home/apt,112,4.46,Melbourne
80,Private room,85,3.45,Melbourne
75,Private room,8,0.32,Melbourne
50,Private room,53,2.12,Melbourne
199,Entire home/apt,3,0.12,Melbourne
40,Private room,2,0.08,Melbourne
108,Entire home/apt,115,5.54,Melbourne
115,Private room,4,0.16,Melbourne
199,Entire home/apt,4,0.16,Melbourne
78,Entire home/apt,79,3.61,Melbourne
55,Private room,20,0.81,Melbourne
90,Private room,103,4.15,Melbourne
46,Private room,0,,Melbourne
161,Entire home/apt,127,5.06,Melbourne
80,Entire home/apt,31,1.28,Melbourne
203,Entire home/apt,3,0.15,Melbourne
174,Entire home/apt,158,8.59,Melbourne
145,Private room,0,,Melbourne
125,Entire home/apt,107,4.31,Melbourne
100,Entire home/apt,42,1.74,Melbourne
48,Private room,2,0.08,Melbourne
100,Entire home/apt,0,,Melbourne
91,Entire home/apt,9,0.37,Melbourne
100,Entire home/apt,1,0.1,Melbourne
180,Entire home/apt,62,2.58,Melbourne
130,Entire home/apt,5,0.21,Melbourne
69,Private room,83,3.32,Melbourne
60,Private room,4,0.19,Melbourne
130,Entire home/apt,19,0.77,Melbourne
170,Entire home/apt,20,0.87,Melbourne
44,Private room,21,0.88,Melbourne
150,Private room,0,,Melbourne
119,Entire home/apt,133,5.33,Melbourne
80,Private room,80,3.27,Melbourne
320,Entire home/apt,6,0.24,Melbourne
145,Entire home/apt,59,2.78,Melbourne
40,Private room,2,0.08,Melbourne
50,Private room,0,,Melbourne
145,Entire home/apt,40,1.67,Melbourne
180,Entire home/apt,49,2.23,Melbourne
65,Private room,21,0.89,Melbourne
40,Private room,0,,Melbourne
100,Entire home/apt,1,0.04,Melbourne
136,Entire home/apt,116,4.66,Melbourne
120,Entire home/apt,11,0.47,Melbourne
199,Entire home/apt,1,0.04,Melbourne
199,Entire home/apt,3,0.13,Melbourne
66,Private room,15,0.61,Melbourne
100,Private room,0,,Melbourne
60,Entire home/apt,2,0.08,Melbourne
84,Entire home/apt,4,0.16,Melbourne
98,Entire home/apt,58,2.39,Melbourne
190,Entire home/apt,124,4.97,Melbourne
249,Entire home/apt,1,0.11,Melbourne
150,Entire home/apt,7,0.3,Melbourne
180,Entire home/apt,14,0.57,Melbourne
65,Private room,33,1.41,Melbourne
138,Entire home/apt,157,6.45,Melbourne
100,Entire home/apt,15,0.63,Melbourne
251,Entire home/apt,4,0.18,Melbourne
98,Entire home/apt,24,1.05,Melbourne
145,Entire home/apt,17,0.78,Melbourne
180,Entire home/apt,0,,Melbourne
190,Entire home/apt,141,5.61,Melbourne
90,Entire home/apt,8,0.32,Melbourne
199,Entire home/apt,1,0.04,Melbourne
419,Entire home/apt,0,,Melbourne
215,Entire home/apt,4,0.17,Melbourne
89,Private room,36,1.51,Melbourne
50,Private room,17,0.69,Melbourne
180,Entire home/apt,11,0.49,Melbourne
109,Entire home/apt,1,0.04,Melbourne
329,Entire home/apt,38,1.55,Melbourne
120,Entire home/apt,13,0.55,Melbourne
96,Entire home/apt,2,0.97,Melbourne
84,Entire home/apt,0,,Melbourne
84,Private room,1,0.04,Melbourne
84,Entire home/apt,2,0.09,Melbourne
84,Entire home/apt,2,1.03,Melbourne
71,Entire home/apt,120,5.03,Melbourne
84,Entire home/apt,1,0.06,Melbourne
159,Entire home/apt,23,0.96,Melbourne
84,Entire home/apt,0,,Melbourne
84,Entire home/apt,55,2.2,Melbourne
179,Entire home/apt,118,5.01,Melbourne
66,Private room,68,2.77,Melbourne
199,Entire home/apt,90,3.64,Melbourne
190,Entire home/apt,2,0.1,Melbourne
419,Private room,5,0.2,Melbourne
174,Entire home/apt,5,0.54,Melbourne
50,Private room,5,0.21,Melbourne
900,Entire home/apt,0,,Melbourne
143,Entire home/apt,33,1.37,Melbourne
230,Entire home/apt,30,1.21,Melbourne
450,Entire home/apt,23,0.92,Melbourne
61,Private room,63,2.54,Melbourne
119,Entire home/apt,176,7.05,Melbourne
89,Private room,7,0.29,Melbourne
180,Entire home/apt,46,1.94,Melbourne
245,Entire home/apt,0,,Melbourne
550,Entire home/apt,0,,Melbourne
61,Private room,84,3.36,Melbourne
96,Entire home/apt,0,,Melbourne
57,Private room,43,1.75,Melbourne
120,Private room,0,,Melbourne
208,Entire home/apt,43,1.82,Melbourne
64,Shared room,6,0.25,Melbourne
39,Private room,7,0.29,Melbourne
150,Entire home/apt,113,4.51,Melbourne
155,Entire home/apt,2,0.08,Melbourne
108,Entire home/apt,4,0.17,Melbourne
100,Private room,28,1.16,Melbourne
235,Entire home/apt,2,0.22,Melbourne
30,Shared room,0,,Melbourne
76,Private room,0,,Melbourne
235,Entire home/apt,58,2.35,Melbourne
54,Private room,29,1.33,Melbourne
550,Entire home/apt,69,2.81,Melbourne
195,Entire home/apt,22,1.05,Melbourne
109,Entire home/apt,35,1.44,Melbourne
50,Private room,18,0.79,Melbourne
235,Entire home/apt,1,0.09,Melbourne
96,Private room,33,1.5,Melbourne
289,Private room,0,,Melbourne
69,Entire home/apt,35,1.48,Melbourne
84,Entire home/apt,1,0.1,Melbourne
109,Entire home/apt,26,1.31,Melbourne
84,Entire home/apt,0,,Melbourne
84,Entire home/apt,0,,Melbourne
249,Entire home/apt,2,0.08,Melbourne
60,Private room,6,0.26,Melbourne
60,Private room,62,2.48,Melbourne
850,Entire home/apt,0,,Melbourne
168,Entire home/apt,0,,Melbourne
100,Private room,2,0.08,Melbourne
159,Entire home/apt,8,0.34,Melbourne
90,Private room,65,3.14,Melbourne
300,Entire home/apt,0,,Melbourne
96,Entire home/apt,77,3.21,Melbourne
169,Entire home/apt,142,6.03,Melbourne
90,Private room,3,0.13,Melbourne
80,Private room,9,0.39,Melbourne
84,Entire home/apt,1,0.05,Melbourne
84,Entire home/apt,0,,Melbourne
84,Entire home/apt,1,0.06,Melbourne
84,Entire home/apt,2,0.09,Melbourne
170,Entire home/apt,1,0.35,Melbourne
84,Entire home/apt,0,,Melbourne
91,Entire home/apt,0,,Melbourne
69,Private room,3,0.12,Melbourne
188,Entire home/apt,140,5.72,Melbourne
35,Private room,0,,Melbourne
170,Entire home/apt,17,0.69,Melbourne
138,Entire home/apt,13,0.52,Melbourne
30,Shared room,12,0.49,Melbourne
90,Entire home/apt,16,0.65,Melbourne
345,Entire home/apt,0,,Melbourne
165,Entire home/apt,5,0.21,Melbourne
44,Private room,6,0.26,Melbourne
100,Entire home/apt,4,0.17,Melbourne
26,Private room,2,0.08,Melbourne
140,Entire home/apt,7,0.31,Melbourne
100,Entire home/apt,113,4.57,Melbourne
810,Entire home/apt,0,,Melbourne
78,Entire home/apt,97,3.96,Melbourne
233,Entire home/apt,1,0.06,Melbourne
30,Private room,0,,Melbourne
150,Entire home/apt,56,2.29,Melbourne
129,Entire home/apt,34,1.4,Melbourne
53,Shared room,127,5.13,Melbourne
120,Entire home/apt,117,4.82,Melbourne
46,Private room,2,0.08,Melbourne
25,Shared room,7,0.3,Melbourne
190,Entire home/apt,18,0.74,Melbourne
79,Entire home/apt,25,1.02,Melbourne
341,Entire home/apt,6,0.3,Melbourne
100,Entire home/apt,1,0.04,Melbourne
161,Entire home/apt,7,0.3,Melbourne
115,Entire home/apt,232,9.56,Melbourne
80,Private room,86,3.54,Melbourne
80,Entire home/apt,0,,Melbourne
129,Entire home/apt,76,3.13,Melbourne
69,Entire home/apt,13,0.56,Melbourne
230,Entire home/apt,0,,Melbourne
40,Private room,1,0.04,Melbourne
295,Entire home/apt,39,1.84,Melbourne
148,Entire home/apt,24,1.14,Melbourne
82,Entire home/apt,1,0.04,Melbourne
39,Private room,50,2.05,Melbourne
48,Private room,2,0.08,Melbourne
150,Entire home/apt,13,0.54,Melbourne
79,Private room,2,0.08,Melbourne
100,Entire home/apt,36,1.48,Melbourne
154,Entire home/apt,21,0.87,Melbourne
100,Private room,9,0.37,Melbourne
90,Entire home/apt,19,0.77,Melbourne
87,Entire home/apt,28,1.13,Melbourne
71,Private room,13,0.54,Melbourne
150,Entire home/apt,3,0.12,Melbourne
66,Private room,8,0.33,Melbourne
115,Entire home/apt,109,4.41,Melbourne
50,Private room,45,1.84,Melbourne
120,Entire home/apt,51,2.1,Melbourne
96,Entire home/apt,39,1.7,Melbourne
129,Entire home/apt,14,0.57,Melbourne
48,Private room,9,0.36,Melbourne
60,Entire home/apt,34,1.39,Melbourne
71,Entire home/apt,99,5.25,Melbourne
71,Private room,5,0.21,Melbourne
127,Entire home/apt,106,4.33,Melbourne
60,Private room,7,0.35,Melbourne
60,Private room,24,1.0,Melbourne
699,Entire home/apt,48,2.08,Melbourne
165,Entire home/apt,23,0.93,Melbourne
190,Entire home/apt,60,2.47,Melbourne
69,Private room,7,0.39,Melbourne
100,Entire home/apt,8,0.32,Melbourne
136,Entire home/apt,1,0.04,Melbourne
183,Entire home/apt,54,2.35,Melbourne
50,Private room,9,0.72,Melbourne
190,Entire home/apt,8,0.37,Melbourne
180,Entire home/apt,70,2.97,Melbourne
251,Private room,0,,Melbourne
190,Entire home/apt,30,1.27,Melbourne
2252,Entire home/apt,0,,Melbourne
60,Private room,30,1.31,Melbourne
155,Entire home/apt,43,2.0,Melbourne
90,Entire home/apt,3,0.13,Melbourne
170,Entire home/apt,0,,Melbourne
129,Entire home/apt,0,,Melbourne
32,Private room,6,0.25,Melbourne
109,Entire home/apt,142,5.88,Melbourne
47,Private room,5,0.22,Melbourne
100,Private room,26,1.14,Melbourne
96,Entire home/apt,7,0.31,Melbourne
55,Private room,7,0.57,Melbourne
75,Private room,78,3.19,Melbourne
90,Private room,2,0.11,Melbourne
80,Private room,5,0.2,Melbourne
84,Private room,12,0.51,Melbourne
100,Private room,0,,Melbourne
71,Private room,4,0.43,Melbourne
150,Entire home/apt,179,8.15,Melbourne
109,Private room,30,1.23,Melbourne
55,Private room,2,0.08,Melbourne
109,Entire home/apt,19,0.8,Melbourne
55,Private room,2,0.08,Melbourne
46,Private room,1,0.05,Melbourne
35,Private room,7,0.29,Melbourne
96,Entire home/apt,20,0.84,Melbourne
120,Entire home/apt,4,0.17,Melbourne
109,Entire home/apt,82,3.37,Melbourne
25,Shared room,0,,Melbourne
96,Entire home/apt,10,0.42,Melbourne
109,Entire home/apt,83,3.4,Melbourne
145,Entire home/apt,78,3.27,Melbourne
295,Entire home/apt,27,1.15,Melbourne
30,Private room,27,1.27,Melbourne
141,Entire home/apt,5,0.21,Melbourne
150,Entire home/apt,1,0.05,Melbourne
55,Private room,55,2.37,Melbourne
